Symbol,Date,Close,High,Low,Open,Volume
GOOGL,2014-11-28,549.1,549.6,544.5,547.0,1210061
GOOGL,2014-12-01,539.7,548.8,538.6,545.8,1994399
GOOGL,2014-12-02,538.6,541.9,534.7,540.0,2073974
GOOGL,2014-12-03,537.0,541.4,535.2,537.2,1623977
GOOGL,2014-12-04,542.6,542.7,534.9,537.1,1633688
GOOGL,2014-12-05,528.1,538.2,527.3,536.7,3070118
GOOGL,2014-12-08,530.7,533.8,527.0,529.2,3231818
GOOGL,2014-12-09,536.1,536.7,523.4,525.9,2168813
GOOGL,2014-12-10,528.0,539.4,527.5,535.9,2316204
GOOGL,2014-12-11,532.1,537.0,529.2,530.0,2073290
GOOGL,2014-12-12,521.5,532.2,521.5,527.4,2371543
GOOGL,2014-12-15,515.8,525.4,515.4,524.1,2621977
GOOGL,2014-12-16,498.2,515.6,497.2,513.6,4349882
GOOGL,2014-12-17,506.5,509.1,499.1,499.9,3639437
GOOGL,2014-12-18,514.6,516.3,506.6,515.8,3876732
GOOGL,2014-12-19,520.0,520.8,508.9,517.0,4872059
GOOGL,2014-12-22,532.3,533.0,520.6,520.8,3319461
GOOGL,2014-12-23,538.8,542.3,533.7,534.5,2877222
GOOGL,2014-12-24,536.9,540.3,535.1,538.8,737848
GOOGL,2014-12-25,536.9,536.9,536.9,536.9,0
GOOGL,2014-12-26,541.5,543.3,535.5,536.9,1113464
GOOGL,2014-12-29,537.3,543.9,537.2,541.0,2218632
GOOGL,2014-12-30,535.3,537.8,533.6,535.1,1048631
GOOGL,2014-12-31,530.7,538.4,530.2,537.7,1236445
GOOGL,2015-01-01,530.7,530.7,530.7,530.7,0
GOOGL,2015-01-02,529.6,535.8,527.9,532.6,1327870
GOOGL,2015-01-05,519.5,528.0,517.8,527.2,2059119
GOOGL,2015-01-06,506.6,521.2,505.6,520.5,2731813
GOOGL,2015-01-07,505.2,511.5,503.7,511.0,2345875
GOOGL,2015-01-08,506.9,507.5,495.0,501.5,3662224
GOOGL,2015-01-09,500.7,508.6,498.7,508.5,2100024
GOOGL,2015-01-12,497.1,500.3,490.9,499.2,2856938
GOOGL,2015-01-13,501.8,508.6,497.3,502.6,3050295
GOOGL,2015-01-14,505.9,508.3,498.2,500.4,2639959
GOOGL,2015-01-15,504.0,509.8,502.0,509.1,2556682
GOOGL,2015-01-16,510.5,510.9,503.1,503.2,2482858
GOOGL,2015-01-19,510.5,510.5,510.5,510.5,0
GOOGL,2015-01-20,509.9,515.6,509.4,512.8,2343612
GOOGL,2015-01-21,520.4,521.9,509.6,510.8,2317789
GOOGL,2015-01-22,537.3,538.8,521.9,523.4,2803401
GOOGL,2015-01-23,542.0,545.4,535.8,538.0,2298290
GOOGL,2015-01-26,536.7,541.5,532.1,541.5,1546563
GOOGL,2015-01-27,521.2,532.8,520.9,531.4,1957440
GOOGL,2015-01-28,512.4,525.7,512.4,525.0,1791077
GOOGL,2015-01-29,513.2,515.2,503.5,512.9,3950857
GOOGL,2015-01-30,537.6,543.1,518.2,519.0,6055445
GOOGL,2015-02-02,532.2,536.5,521.7,534.3,3768861
GOOGL,2015-02-03,533.3,537.5,526.8,529.9,2353096
GOOGL,2015-02-04,526.1,536.7,525.0,533.1,1694832
GOOGL,2015-02-05,529.8,530.7,525.6,528.0,1658751
GOOGL,2015-02-06,533.9,540.2,528.7,531.0,2146922
GOOGL,2015-02-09,529.3,533.9,527.6,531.1,1515687
GOOGL,2015-02-10,540.2,541.0,529.2,532.2,2371468
GOOGL,2015-02-11,538.0,542.0,536.0,539.7,1915336
GOOGL,2015-02-12,546.0,548.3,537.0,539.7,2429520
GOOGL,2015-02-13,551.2,552.5,546.6,547.5,2369115
GOOGL,2015-02-16,551.2,551.2,551.2,551.2,0
GOOGL,2015-02-17,545.0,553.0,543.3,551.2,1958679
GOOGL,2015-02-18,542.7,547.6,539.6,543.8,1558153
GOOGL,2015-02-19,546.5,546.9,540.8,542.5,1541669
GOOGL,2015-02-20,541.8,547.6,538.1,547.6,1911732
GOOGL,2015-02-23,535.0,539.3,532.0,539.0,1645276
GOOGL,2015-02-24,538.7,539.4,531.0,531.6,1421373
GOOGL,2015-02-25,547.3,549.6,538.0,538.4,2041827
GOOGL,2015-02-26,559.3,560.1,545.1,545.7,2701584
GOOGL,2015-02-27,562.6,569.4,557.0,558.2,3416445
GOOGL,2015-03-02,575.0,576.0,563.2,567.0,2520304
GOOGL,2015-03-03,578.8,580.9,570.5,576.4,2526280
GOOGL,2015-03-04,578.3,581.6,572.5,577.0,1898150
GOOGL,2015-03-05,581.4,583.2,578.2,579.1,1795889
GOOGL,2015-03-06,572.9,582.8,572.1,582.0,1879619
GOOGL,2015-03-09,574.1,575.5,569.1,570.9,1174244
GOOGL,2015-03-10,559.9,569.8,559.8,568.5,2004023
GOOGL,2015-03-11,555.7,564.2,555.4,559.8,2026158
GOOGL,2015-03-12,561.2,561.8,555.5,558.5,1780057
GOOGL,2015-03-13,553.0,564.4,550.3,559.2,1771354
GOOGL,2015-03-16,561.6,563.8,551.3,556.9,1842754
GOOGL,2015-03-17,557.6,560.6,554.4,558.3,1444560
GOOGL,2015-03-18,566.2,566.5,553.5,557.7,1766221
GOOGL,2015-03-19,563.7,567.0,562.1,564.5,1232969
GOOGL,2015-03-20,565.0,567.1,564.5,566.7,2216038
GOOGL,2015-03-23,565.4,569.6,563.1,566.0,1511686
GOOGL,2015-03-24,577.5,581.9,568.1,568.5,3957844
GOOGL,2015-03-25,567.0,580.1,567.0,577.6,2653451
GOOGL,2015-03-26,563.6,567.2,558.3,564.1,2492141
GOOGL,2015-03-27,557.6,564.1,556.9,561.8,1727629
GOOGL,2015-03-30,561.1,562.2,556.8,561.8,1239350
GOOGL,2015-03-31,554.7,562.5,554.7,557.8,1746622
GOOGL,2015-04-01,549.5,558.5,546.0,554.8,1945090
GOOGL,2015-04-02,541.3,548.0,540.4,547.4,2388019
GOOGL,2015-04-03,541.3,541.3,541.3,541.3,0
GOOGL,2015-04-06,544.0,545.5,535.7,538.8,1685894
GOOGL,2015-04-07,544.9,550.2,543.6,545.0,1365916
GOOGL,2015-04-08,548.8,551.5,546.0,546.0,1419316
GOOGL,2015-04-09,548.0,549.4,542.0,549.2,1618299
GOOGL,2015-04-10,548.5,549.9,545.0,549.7,1305219
GOOGL,2015-04-13,548.6,553.3,546.3,547.1,1466277
GOOGL,2015-04-14,539.8,546.6,535.7,546.2,2360329
GOOGL,2015-04-15,541.0,543.2,532.4,538.2,2348087
GOOGL,2015-04-16,543.5,545.2,538.1,538.4,1586088
GOOGL,2015-04-17,532.7,539.8,529.0,537.0,2461698
GOOGL,2015-04-20,544.5,545.8,533.4,533.8,1926064
GOOGL,2015-04-21,542.9,547.8,542.2,546.3,1456387
GOOGL,2015-04-22,549.2,551.0,541.3,543.2,1590320
GOOGL,2015-04-23,557.5,561.2,550.1,550.4,3909155
GOOGL,2015-04-24,573.7,584.7,568.4,580.1,4608403
GOOGL,2015-04-27,566.1,575.5,562.3,572.8,2403105
GOOGL,2015-04-28,564.4,567.8,561.0,564.3,1859787
GOOGL,2015-04-29,561.4,565.8,559.0,560.7,1681064
GOOGL,2015-04-30,548.8,561.1,546.7,558.6,2362024
GOOGL,2015-05-01,551.2,551.2,543.9,550.5,1828566
GOOGL,2015-05-04,552.8,556.7,547.4,551.0,1762952
GOOGL,2015-05-05,543.0,552.6,542.4,550.2,1426417
GOOGL,2015-05-06,535.1,543.9,532.2,542.6,1951728
GOOGL,2015-05-07,542.0,545.2,533.5,535.9,1592220
GOOGL,2015-05-08,549.0,552.8,548.0,548.9,1411264
GOOGL,2015-05-11,545.8,553.4,545.6,548.5,1092923
GOOGL,2015-05-12,538.7,543.0,535.0,542.7,1764123
GOOGL,2015-05-13,539.5,543.8,539.0,540.5,1211920
GOOGL,2015-05-14,549.2,549.7,542.5,544.0,1586833
GOOGL,2015-05-15,546.5,550.6,542.5,550.4,1671977
GOOGL,2015-05-18,546.7,548.3,542.3,543.8,1335256
GOOGL,2015-05-19,549.3,553.4,547.1,548.0,2356274
GOOGL,2015-05-20,552.5,556.1,545.1,550.3,1541962
GOOGL,2015-05-21,556.8,557.6,549.3,550.2,1340728
GOOGL,2015-05-22,554.5,558.2,553.6,553.7,1213288
GOOGL,2015-05-25,554.5,554.5,554.5,554.5,0
GOOGL,2015-05-26,547.2,553.3,543.0,552.1,1873709
GOOGL,2015-05-27,554.3,555.3,546.6,548.7,1742237
GOOGL,2015-05-28,554.2,555.8,550.8,553.8,1177318
GOOGL,2015-05-29,545.3,553.9,545.0,553.2,2172282
GOOGL,2015-06-01,549.2,550.6,543.6,548.7,1660500
GOOGL,2015-06-02,554.0,558.8,546.6,547.4,1592828
GOOGL,2015-06-03,555.3,558.0,552.2,555.1,1335479
GOOGL,2015-06-04,551.7,556.0,549.1,552.3,1343317
GOOGL,2015-06-05,549.5,553.3,547.4,552.0,1219841
GOOGL,2015-06-08,543.5,549.9,543.0,549.7,1366816
GOOGL,2015-06-09,542.2,544.8,538.9,543.5,1500846
GOOGL,2015-06-10,552.6,554.8,545.1,545.7,1515805
GOOGL,2015-06-11,550.0,554.8,549.2,554.5,1293560
GOOGL,2015-06-12,547.5,548.9,545.6,547.2,1273383
GOOGL,2015-06-15,543.0,544.1,539.2,542.7,1353963
GOOGL,2015-06-16,544.9,546.7,541.6,544.5,1510557
GOOGL,2015-06-17,546.6,548.4,541.8,545.4,1214760
GOOGL,2015-06-18,556.2,557.3,548.0,548.0,2059603
GOOGL,2015-06-19,557.5,557.9,552.3,556.5,2964489
GOOGL,2015-06-22,559.7,565.6,558.9,559.4,1737569
GOOGL,2015-06-23,563.4,564.9,557.2,559.8,1569808
GOOGL,2015-06-24,558.6,562.6,556.8,562.5,1446156
GOOGL,2015-06-25,558.0,563.1,557.5,560.3,1335270
GOOGL,2015-06-26,553.1,560.0,551.9,559.7,2183753
GOOGL,2015-06-29,541.3,550.9,540.2,546.8,1887816
GOOGL,2015-06-30,540.0,545.9,539.5,545.1,1725464
GOOGL,2015-07-01,543.3,545.8,539.8,543.7,1537973
GOOGL,2015-07-02,547.3,548.0,543.6,544.7,1406213
GOOGL,2015-07-03,547.3,547.3,547.3,547.3,0
GOOGL,2015-07-06,545.6,548.6,542.1,542.3,1280687
GOOGL,2015-07-07,550.0,551.0,539.9,547.4,1679759
GOOGL,2015-07-08,541.7,548.3,541.2,545.6,1383065
GOOGL,2015-07-09,544.7,548.9,544.6,548.7,1488324
GOOGL,2015-07-10,556.1,559.3,552.0,553.7,2171750
GOOGL,2015-07-13,571.7,572.9,558.7,559.5,2089640
GOOGL,2015-07-14,584.2,589.7,574.2,574.5,3741583
GOOGL,2015-07-15,584.0,588.7,580.2,583.7,2073330
GOOGL,2015-07-16,601.8,604.5,587.9,589.5,5632054
GOOGL,2015-07-17,699.6,703.0,678.0,680.0,12858136
GOOGL,2015-07-20,692.8,697.8,681.8,689.0,5121752
GOOGL,2015-07-21,695.4,705.6,684.2,684.9,3780230
GOOGL,2015-07-22,695.1,713.3,691.6,694.0,4154987
GOOGL,2015-07-23,674.7,696.1,671.6,691.9,3811598
GOOGL,2015-07-24,654.8,677.8,653.2,676.8,4131137
GOOGL,2015-07-27,658.3,667.1,651.6,651.6,2919110
GOOGL,2015-07-28,659.7,664.1,653.4,661.8,1718193
GOOGL,2015-07-29,661.4,663.3,652.8,662.3,1837805
GOOGL,2015-07-30,664.6,668.1,651.7,657.4,1980345
GOOGL,2015-07-31,657.5,665.0,657.2,664.7,1746094
GOOGL,2015-08-03,664.7,666.7,657.7,657.7,1567407
GOOGL,2015-08-04,661.3,668.0,660.5,664.3,1309410
GOOGL,2015-08-05,673.3,679.9,665.6,665.8,1822387
GOOGL,2015-08-06,670.2,674.8,660.7,674.0,2032984
GOOGL,2015-08-07,664.4,668.8,658.9,667.8,1377152
GOOGL,2015-08-10,663.1,671.6,660.2,667.1,1722915
GOOGL,2015-08-11,690.3,704.0,684.3,699.6,5494011
GOOGL,2015-08-12,691.5,696.0,680.5,694.5,2932328
GOOGL,2015-08-13,686.5,694.0,682.2,689.2,1817748
GOOGL,2015-08-14,689.4,692.3,682.9,684.0,1379855
GOOGL,2015-08-17,694.1,694.7,683.1,688.0,1233951
GOOGL,2015-08-18,688.7,695.8,685.3,691.1,1385544
GOOGL,2015-08-19,694.0,700.2,686.8,690.1,2509697
GOOGL,2015-08-20,679.5,696.2,675.3,689.1,2667569
GOOGL,2015-08-21,644.03,672.89,643.104,671.04,4593970
GOOGL,2015-08-24,618.11,644.33,593.09,600.6,6489430
GOOGL,2015-08-25,612.47,647.0,611.67,646.4675,3571469
GOOGL,2015-08-26,659.74,662.48,630.37,643.1,4386985
GOOGL,2015-08-27,667.96,673.9799,651.1,671.99,2948736
GOOGL,2015-08-28,659.69,667.0,653.75,665.76,1941833
GOOGL,2015-08-31,647.82,664.41,646.35,654.34,1946844
GOOGL,2015-09-01,629.56,644.44,625.06,633.81,2572884
GOOGL,2015-09-02,644.91,645.057,630.64,638.0,1881489
GOOGL,2015-09-03,637.05,651.25,633.8073,647.93,1728562
GOOGL,2015-09-04,628.96,634.5,626.5,629.7,2024989
GOOGL,2015-09-07,628.96,628.96,628.96,628.96,0
GOOGL,2015-09-08,643.88,645.04,632.9,641.0,1954648
GOOGL,2015-09-09,643.41,657.36,640.9,651.88,2048908
GOOGL,2015-09-10,651.08,654.9,641.7,643.9,1392481
GOOGL,2015-09-11,655.3,655.31,647.41,650.21,1744615
GOOGL,2015-09-14,652.47,655.92,649.501,655.63,1497627
GOOGL,2015-09-15,665.07,668.85,653.34,656.71,1777320
GOOGL,2015-09-16,665.52,668.0699,662.2,665.55,1312598
GOOGL,2015-09-17,671.67,681.99,665.0,667.49,2387605
GOOGL,2015-09-18,660.92,669.84,660.03,665.06,3627210
GOOGL,2015-09-21,666.98,669.0,658.0,665.51,1954667
GOOGL,2015-09-22,653.2,658.82,645.03,657.47,2718081
GOOGL,2015-09-23,653.29,660.28,650.7301,652.9,1457995
GOOGL,2015-09-24,654.91,656.7699,642.165,648.97,1934639
GOOGL,2015-09-25,640.15,658.58,639.655,658.58,2423992
GOOGL,2015-09-28,624.25,642.85,617.84,639.05,2382300
GOOGL,2015-09-29,622.61,634.68,618.03,625.5,2106466
GOOGL,2015-09-30,638.37,639.31,629.15,631.83,2647655
GOOGL,2015-10-01,642.0,643.84,631.115,637.94,2125315
GOOGL,2015-10-02,656.99,658.2555,633.5,638.01,2439435
GOOGL,2015-10-05,671.68,673.0275,655.87,661.6,1898012
GOOGL,2015-10-06,671.64,678.8,663.0823,669.35,2157409
GOOGL,2015-10-07,670.0,678.74,658.11,677.4,2217672
GOOGL,2015-10-08,667.0,671.89,654.49,669.45,1965397
GOOGL,2015-10-09,671.24,674.085,662.36,667.49,1606178
GOOGL,2015-10-12,676.43,677.98,667.24,669.19,1334225
GOOGL,2015-10-13,683.17,688.46,673.108,674.26,2122338
GOOGL,2015-10-14,680.41,690.04,678.9,683.73,1564582
GOOGL,2015-10-15,693.02,694.16,684.39,685.25,2357829
GOOGL,2015-10-16,695.32,696.22,689.1,695.4,1815759
GOOGL,2015-10-19,699.95,700.2397,692.21,694.0,1508585
GOOGL,2015-10-20,680.0,698.0,673.68,697.89,2621719
GOOGL,2015-10-21,671.8,684.9,670.7,683.21,1608436
GOOGL,2015-10-22,681.14,688.0499,671.7,675.44,4431595
GOOGL,2015-10-23,719.33,752.5,717.94,750.06,6336319
GOOGL,2015-10-26,731.12,734.95,720.02,720.02,2438847
GOOGL,2015-10-27,732.82,735.9642,724.135,726.57,1938916
GOOGL,2015-10-28,736.92,737.37,727.27,733.0,1980154
GOOGL,2015-10-29,744.85,746.79,735.16,736.63,1825957
GOOGL,2015-10-30,737.39,746.31,736.53,745.56,1999161
GOOGL,2015-11-02,747.74,748.18,731.45,737.88,1995708
GOOGL,2015-11-03,748.82,751.698,741.16,745.43,1815300
GOOGL,2015-11-04,755.31,759.9,749.2,749.9,2091999
GOOGL,2015-11-05,760.67,766.35,757.47,758.81,2274314
GOOGL,2015-11-06,761.6,763.022,755.03,759.39,1677199
GOOGL,2015-11-09,754.77,763.3,749.11,758.52,1776861
GOOGL,2015-11-10,758.26,760.6,748.41,753.48,1489929
GOOGL,2015-11-11,765.25,769.08,759.75,762.38,2095921
GOOGL,2015-11-12,756.53,765.799,755.86,760.18,1772555
GOOGL,2015-11-13,740.07,755.33,739.47,754.04,2409363
GOOGL,2015-11-16,750.42,751.71,734.33,740.21,2535198
GOOGL,2015-11-17,745.98,754.95,744.05,752.47,1943156
GOOGL,2015-11-18,760.01,761.1,747.39,749.57,1813336
GOOGL,2015-11-19,759.94,763.23,757.23,759.78,1403913
GOOGL,2015-11-20,777.0,779.318,764.1,769.3,2773944
GOOGL,2015-11-23,776.7,782.9,773.51,777.47,1732400
GOOGL,2015-11-24,769.63,775.99,758.11,772.96,2394010
GOOGL,2015-11-25,769.26,773.0,766.53,771.69,1180643
GOOGL,2015-11-26,769.26,769.26,769.26,769.26,0
GOOGL,2015-11-27,771.97,774.0,767.0001,769.16,722320
GOOGL,2015-11-30,762.85,775.03,761.12,771.87,1679349
GOOGL,2015-12-01,783.79,785.0,765.95,766.94,2019864
GOOGL,2015-12-02,777.85,793.0475,776.43,785.25,2343841
GOOGL,2015-12-03,768.2,784.48,762.45,780.56,2097494
GOOGL,2015-12-04,779.21,782.42,765.51,769.71,2489998
GOOGL,2015-12-07,772.99,781.0,766.72,780.06,1831287
GOOGL,2015-12-08,775.14,778.65,762.52,764.5,1554121
GOOGL,2015-12-09,762.55,776.0926,752.0066,771.1,2327471
GOOGL,2015-12-10,760.04,766.0655,755.0,763.59,1622940
GOOGL,2015-12-11,750.42,757.44,748.65,749.0,2159164
GOOGL,2015-12-14,762.54,764.15,736.26,751.26,2708520
GOOGL,2015-12-15,760.09,774.75,758.0,767.79,2469319
GOOGL,2015-12-16,776.59,781.5,757.045,766.57,2656010
GOOGL,2015-12-17,769.83,781.59,769.3,781.16,1825538
GOOGL,2015-12-18,756.85,774.14,756.59,767.23,3389702
GOOGL,2015-12-21,760.8,766.35,754.15,763.05,1742368
GOOGL,2015-12-22,767.13,770.34,761.2,764.27,1816935
GOOGL,2015-12-23,768.51,771.9,757.65,770.69,1529742
GOOGL,2015-12-24,765.84,769.2,764.39,768.52,521140
GOOGL,2015-12-25,765.84,765.84,765.84,765.84,0
GOOGL,2015-12-28,782.24,782.815,767.73,770.0,1557755
GOOGL,2015-12-29,793.96,798.69,786.202,786.99,1921480
GOOGL,2015-12-30,790.3,796.455,787.2,793.96,1428280
GOOGL,2015-12-31,778.01,788.33,777.32,787.82,1637561
GOOGL,2016-01-01,778.01,778.01,778.01,778.01,0
GOOGL,2016-01-04,759.44,762.2,747.54,762.2,3369068
GOOGL,2016-01-05,761.53,769.2,755.65,764.1,2260795
GOOGL,2016-01-06,759.33,765.73,748.0,750.37,2410301
GOOGL,2016-01-07,741.0,755.31,735.28,746.49,3156563
GOOGL,2016-01-08,730.91,750.12,728.9201,747.8,2375348
GOOGL,2016-01-11,733.07,735.08,719.56,731.95,2544806
GOOGL,2016-01-12,745.34,748.34,736.43,740.75,2340753
GOOGL,2016-01-13,719.57,753.0,716.78,749.34,2586395
GOOGL,2016-01-14,731.39,739.89,705.0,724.44,2777868
GOOGL,2016-01-15,710.49,724.158,701.51,709.99,3833751
GOOGL,2016-01-18,710.49,710.49,710.49,710.49,0
GOOGL,2016-01-19,719.08,725.35,709.85,720.15,2436220
GOOGL,2016-01-20,718.56,726.95,687.78,705.9,4122010
GOOGL,2016-01-21,726.67,737.67,711.11,720.17,2596916
GOOGL,2016-01-22,745.46,748.56,740.5,742.0,2357315
GOOGL,2016-01-25,733.62,752.46,732.501,743.84,2267031
GOOGL,2016-01-26,733.79,739.46,726.97,735.21,1547049
GOOGL,2016-01-27,717.58,735.89,713.45,735.89,2121434
GOOGL,2016-01-28,748.3,751.16,730.6,738.19,3105222
GOOGL,2016-01-29,761.35,765.105,744.2,748.96,3790395
GOOGL,2016-02-01,770.77,777.59,761.38,771.26,5576089
GOOGL,2016-02-02,780.91,810.35,780.6,800.5,6792331
GOOGL,2016-02-03,749.38,791.43,736.26,786.28,6555731
GOOGL,2016-02-04,730.03,745.24,722.6001,744.59,5246123
GOOGL,2016-02-05,703.76,726.72,700.14,725.5,5477821
GOOGL,2016-02-08,704.16,704.52,682.01,687.68,4470514
GOOGL,2016-02-09,701.02,720.96,688.5,692.95,4214950
GOOGL,2016-02-10,706.85,723.22,705.39,711.79,3015733
GOOGL,2016-02-11,706.36,712.315,691.19,696.34,3250206
GOOGL,2016-02-12,706.89,716.0,701.58,712.21,2326889
GOOGL,2016-02-15,706.89,706.89,706.89,706.89,0
GOOGL,2016-02-16,717.64,722.8789,710.18,718.65,2172213
GOOGL,2016-02-17,731.97,733.76,716.61,727.0,2457715
GOOGL,2016-02-18,717.51,736.0,715.55,733.96,2363846
GOOGL,2016-02-19,722.11,724.03,713.12,715.9,1745940
GOOGL,2016-02-22,729.05,734.845,723.45,729.51,1875824
GOOGL,2016-02-23,717.29,730.9,715.67,726.1,2066566
GOOGL,2016-02-24,720.9,721.22,702.02,710.61,1854612
GOOGL,2016-02-25,729.12,729.51,713.23,722.93,1807258
GOOGL,2016-02-26,724.86,736.16,721.9392,733.6,2123690
GOOGL,2016-02-29,717.22,730.6,716.84,721.0,2253426
GOOGL,2016-03-01,742.17,742.33,718.64,721.3,3005553
GOOGL,2016-03-02,739.48,743.121,733.25,742.87,1814643
GOOGL,2016-03-03,731.59,741.0,729.63,739.48,2026700
GOOGL,2016-03-04,730.22,735.0,725.62,734.8,2425750
GOOGL,2016-03-07,712.8,727.21,705.14,725.15,3088278
GOOGL,2016-03-08,713.53,722.25,704.0,708.39,2626495
GOOGL,2016-03-09,725.41,726.24,712.66,715.165,1977169
GOOGL,2016-03-10,732.17,736.54,723.29,727.79,2230811
GOOGL,2016-03-11,744.87,744.9,736.7,739.95,1768995
GOOGL,2016-03-14,750.24,754.26,743.6625,744.97,1641189
GOOGL,2016-03-15,750.57,753.01,742.84,746.02,1491578
GOOGL,2016-03-16,757.36,759.0,746.5,749.05,1465285
GOOGL,2016-03-17,758.48,765.34,757.36,757.65,2228244
GOOGL,2016-03-18,755.41,762.14,751.82,761.63,2811518
GOOGL,2016-03-21,762.16,763.34,751.27,753.91,1438658
GOOGL,2016-03-22,760.05,765.0,757.875,758.44,1104784
GOOGL,2016-03-23,757.56,765.39,756.03,763.35,1233854
GOOGL,2016-03-24,754.84,757.555,750.5,751.2,1555844
GOOGL,2016-03-25,754.84,754.84,754.84,754.84,0
GOOGL,2016-03-28,753.28,758.3,752.04,756.17,1083823
GOOGL,2016-03-29,765.89,767.18,748.29,753.68,2003061
GOOGL,2016-03-30,768.34,777.31,767.58,768.21,2019755
GOOGL,2016-03-31,762.9,769.0842,758.25,768.34,1627669
GOOGL,2016-04-01,769.67,770.04,755.2,757.16,1583698
GOOGL,2016-04-04,765.12,772.44,761.785,769.51,1346424
GOOGL,2016-04-05,758.57,762.87,755.6,758.13,1223905
GOOGL,2016-04-06,768.07,768.42,756.3,757.84,1265577
GOOGL,2016-04-07,760.12,769.36,757.5,765.32,1274852
GOOGL,2016-04-08,759.47,767.13,755.77,765.87,1171867
GOOGL,2016-04-11,757.54,767.22,757.34,765.45,1588692
GOOGL,2016-04-12,764.32,764.92,751.565,758.43,1369358
GOOGL,2016-04-13,771.91,775.75,764.5908,770.31,1771308
GOOGL,2016-04-14,775.39,779.61,773.22,775.36,1349610
GOOGL,2016-04-15,780.0,780.93,774.9301,775.5,1585584
GOOGL,2016-04-18,787.68,788.55,777.61,780.19,1677015
GOOGL,2016-04-19,776.25,790.95,770.27,790.5,2197615
GOOGL,2016-04-20,774.92,779.66,771.27,779.16,1713088
GOOGL,2016-04-21,780.0,781.6799,771.55,777.31,3881420
GOOGL,2016-04-22,737.77,753.92,730.37,743.91,7039948
GOOGL,2016-04-25,742.21,744.88,735.1,735.35,2472061
GOOGL,2016-04-26,725.37,745.59,720.32,744.42,2793210
GOOGL,2016-04-27,721.46,727.15,709.08,725.32,3313137
GOOGL,2016-04-28,705.06,729.26,703.2,723.29,3129502
GOOGL,2016-04-29,707.88,712.11,703.78,704.12,2913898
GOOGL,2016-05-02,714.41,715.41,706.36,711.92,1673820
GOOGL,2016-05-03,708.44,713.37,707.33,712.5,1931040
GOOGL,2016-05-04,711.37,715.05,704.05,706.77,1708609
GOOGL,2016-05-05,714.71,717.55,709.4501,715.0,1483357
GOOGL,2016-05-06,725.18,725.99,711.95,712.2,1997628
GOOGL,2016-05-09,729.13,734.29,723.5,726.7,1903689
GOOGL,2016-05-10,739.38,740.0,731.61,734.96,1631714
GOOGL,2016-05-11,730.55,740.8,727.9025,740.52,1491746
GOOGL,2016-05-12,728.07,735.37,724.27,732.0,1354717
GOOGL,2016-05-13,724.83,731.29,723.51,726.62,1262161
GOOGL,2016-05-16,730.3,732.68,720.0,724.32,1126862
GOOGL,2016-05-17,720.19,735.85,718.0,731.06,1670176
GOOGL,2016-05-18,721.78,725.57,715.02,718.5,1626800
GOOGL,2016-05-19,715.31,720.5,710.305,718.3,1529910
GOOGL,2016-05-20,721.71,727.7,715.01,716.46,1739895
GOOGL,2016-05-23,717.25,723.4999,716.94,719.98,1240826
GOOGL,2016-05-24,733.03,734.2,719.645,719.85,1894161
GOOGL,2016-05-25,738.1,739.89,732.6,735.0,1616624
GOOGL,2016-05-26,736.93,741.1,733.0,736.0,1360119
GOOGL,2016-05-27,747.6,747.91,737.01,737.51,1740130
GOOGL,2016-05-30,747.6,747.6,747.6,747.6,0
GOOGL,2016-05-31,748.85,753.48,745.57,748.76,2124248
GOOGL,2016-06-01,748.46,751.37,744.34,748.47,1039847
GOOGL,2016-06-02,744.27,747.3,737.0,746.1,1695824
GOOGL,2016-06-03,735.86,741.49,733.91,741.49,1230376
GOOGL,2016-06-06,730.06,738.5,728.29,738.5,1499648
GOOGL,2016-06-07,731.09,736.71,730.8,733.27,1215741
GOOGL,2016-06-08,742.93,743.81,735.765,739.5,1615727
GOOGL,2016-06-09,742.52,743.93,736.5,737.07,958963
GOOGL,2016-06-10,733.19,739.64,730.51,735.95,1452456
GOOGL,2016-06-13,731.88,739.0,729.82,729.82,1167736
GOOGL,2016-06-14,733.25,736.0,726.5,729.31,1329176
GOOGL,2016-06-15,732.19,737.15,731.31,734.92,1161701
GOOGL,2016-06-16,724.25,730.39,715.54,727.96,2250083
GOOGL,2016-06-17,704.25,721.39,701.12,721.39,4113085
GOOGL,2016-06-20,706.13,715.87,705.41,710.31,2282725
GOOGL,2016-06-21,708.88,715.38,704.66,710.05,1515918
GOOGL,2016-06-22,710.47,714.21,705.88,714.05,1452884
GOOGL,2016-06-23,714.87,714.88,700.25,710.55,2125028
GOOGL,2016-06-24,685.2,705.0,684.91,690.17,4771780
GOOGL,2016-06-27,681.14,683.325,672.66,682.49,2919486
GOOGL,2016-06-28,691.26,692.7399,684.85,691.37,1912280
GOOGL,2016-06-29,695.19,699.5,692.6834,694.26,2156218
GOOGL,2016-06-30,703.53,703.77,694.9015,697.65,2112513
GOOGL,2016-07-01,710.25,712.53,703.73,705.1,1549160
GOOGL,2016-07-04,710.25,710.25,710.25,710.25,0
GOOGL,2016-07-05,704.89,708.12,699.13,705.01,1422028
GOOGL,2016-07-06,708.97,713.0,699.0,699.84,1445126
GOOGL,2016-07-07,707.26,710.17,700.67,710.11,1058698
GOOGL,2016-07-08,717.78,717.9,708.11,710.56,1497323
GOOGL,2016-07-11,727.2,728.9289,718.865,719.42,1441113
GOOGL,2016-07-12,732.51,735.6,727.5,731.92,1328680
